lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
60,0.5,3,0.5,0.8,1,0.5238935303773108,0.47650183030709414,0.8787980397214341
60,0.5,3,0.5,0.8,3,0.5262740221688391,0.4771810302410961,0.8835325136846932
60,0.5,5,0.0,0.4,1,0.5576544464859312,0.5089346200929414,0.9132691370762044
60,0.5,5,0.0,0.4,3,0.5576544464859312,0.5089346200929414,0.9132691370762044
60,0.5,5,0.0,0.6,1,0.564542075238139,0.5162566606995955,0.9086005789126759
60,0.5,5,0.0,0.6,3,0.564542075238139,0.5162566606995955,0.9086005789126759
60,0.5,5,0.0,0.8,1,0.5280703078784539,0.4853593706622985,0.860906198951079
60,0.5,5,0.0,0.8,3,0.5280703078784539,0.4853593706622985,0.860906198951079
60,0.5,5,0.2,0.4,1,0.5695119476453163,0.5253629001111131,0.9141632992290717
60,0.5,5,0.2,0.4,3,0.5670977172222449,0.5264324763900349,0.9160118075258648
60,0.5,5,0.2,0.6,1,0.5765711003321291,0.5334227514286483,0.9080875820365116
60,0.5,5,0.2,0.6,3,0.5681424534599634,0.5286384107778677,0.9099045653856074
60,0.5,5,0.2,0.8,1,0.5353440015879274,0.4946924798753013,0.8606138767087954
60,0.5,5,0.2,0.8,3,0.5383322317252738,0.49897534230617724,0.8624050669188662
60,0.5,5,0.5,0.4,1,0.542573097270533,0.4998416312578064,0.9011062390737398
60,0.5,5,0.5,0.4,3,0.5435671610701709,0.49896065363503395,0.9098529791075574
60,0.5,5,0.5,0.6,1,0.543314510405454,0.5010768471117234,0.8975754449316482
60,0.5,5,0.5,0.6,3,0.5543843811530137,0.5149900734430566,0.9042701974608087
60,0.5,5,0.5,0.8,1,0.5171263688665176,0.4757213945677795,0.8516808528931304
60,0.5,5,0.5,0.8,3,0.5200233625634993,0.4766085777505478,0.8583039578138881
