lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
60,0.3,5,0.2,0.6,3,0.8066804151019624,0.758547478058359,0.9458187017225055
60,0.3,5,0.2,0.8,1,0.8102823767154023,0.7624413487273094,0.9454858240495934
60,0.3,5,0.2,0.8,3,0.8066804151019624,0.758547478058359,0.9458187017225055
60,0.3,5,0.5,0.4,1,0.8043551747471746,0.7575036984888331,0.9457873239090753
60,0.3,5,0.5,0.4,3,0.8082180486340388,0.7608775190826611,0.946500828101424
60,0.3,5,0.5,0.6,1,0.8043551747471746,0.7575036984888331,0.9457873239090753
60,0.3,5,0.5,0.6,3,0.8082180486340388,0.7608775190826611,0.946500828101424
60,0.3,5,0.5,0.8,1,0.8043551747471746,0.7575036984888331,0.9457873239090753
60,0.3,5,0.5,0.8,3,0.8082180486340388,0.7608775190826611,0.946500828101424
60,0.5,3,0.0,0.4,1,0.6912322370183056,0.6222526876094849,0.9094231666489314
60,0.5,3,0.0,0.4,3,0.6912322370183056,0.6222526876094849,0.9094231666489314
60,0.5,3,0.0,0.6,1,0.6912322370183056,0.6222526876094849,0.9094231666489314
60,0.5,3,0.0,0.6,3,0.6912322370183056,0.6222526876094849,0.9094231666489314
60,0.5,3,0.0,0.8,1,0.6912322370183056,0.6222526876094849,0.9094231666489314
60,0.5,3,0.0,0.8,3,0.6912322370183056,0.6222526876094849,0.9094231666489314
60,0.5,3,0.2,0.4,1,0.6996176832220553,0.6319291774567868,0.9115827787645873
60,0.5,3,0.2,0.4,3,0.6980959695198792,0.6302114889562088,0.9118706360964909
60,0.5,3,0.2,0.6,1,0.6996176832220553,0.6319291774567868,0.9115827787645873
60,0.5,3,0.2,0.6,3,0.6980959695198792,0.6302114889562088,0.9118706360964909
60,0.5,3,0.2,0.8,1,0.6996176832220553,0.6319291774567868,0.9115827787645873
60,0.5,3,0.2,0.8,3,0.6980959695198792,0.6302114889562088,0.9118706360964909
60,0.5,3,0.5,0.4,1,0.7039667561987236,0.6392793064326721,0.9129879591051593
60,0.5,3,0.5,0.4,3,0.7074814758953832,0.6406256550696976,0.9138501668481123
